Date,Location,Product,Amount,Total,Unit_price,Weekday,Is_holiday,Buen_fin,Hot_sale
2022-01-08,Coahuila,Producto 44,3.5,45097.185,12884.91,Saturday,0,0,0
2022-01-08,San Luis,Producto 42,3.5,43754.69,12501.34,Saturday,0,0,0
2022-01-08,Coahuila,Producto 15,3.5,21468.44,6133.839999999999,Saturday,0,0,0
2022-01-08,Monterrey,Producto 15,10.5,68153.82,6490.840000000001,Saturday,0,0,0
2022-01-08,Coahuila,Producto 9,7.0,51464.175,7352.025000000001,Saturday,0,0,0
2022-01-08,Monterrey,Producto 9,7.0,51593.15,7370.45,Saturday,0,0,0
2022-01-08,Queretaro,Producto 9,3.5,27086.395,7738.97,Saturday,0,0,0
2022-01-08,San Luis,Producto 9,10.5,86423.05,8230.766666666666,Saturday,0,0,0
2022-01-08,Coahuila,Producto 10,3.5,35401.625,10114.75,Saturday,0,0,0
2022-01-08,Monterrey,Producto 10,10.5,76631.695,7298.256666666667,Saturday,0,0,0
2022-01-08,San Luis,Producto 10,3.5,35401.625,10114.75,Saturday,0,0,0
2022-01-08,Monterrey,Producto 4,17.5,190490.37,10885.163999999999,Saturday,0,0,0
2022-01-08,Coahuila,Producto 3,3.5,12342.365,3526.39,Saturday,0,0,0
2022-01-08,Monterrey,Producto 3,35.0,115061.52,3287.472,Saturday,0,0,0
2022-01-08,Online,Producto 3,3.5,10924.13,3121.18,Saturday,0,0,0
2022-01-08,Laredo,Producto 2,7.0,33594.19,4799.17,Saturday,0,0,0
2022-01-08,Queretaro,Producto 2,10.5,44930.445,4279.09,Saturday,0,0,0
2022-01-08,Laredo,Producto 23,3.5,22033.375,6295.25,Saturday,0,0,0
2022-01-08,Queretaro,Producto 13,3.5,22469.615,6419.89,Saturday,0,0,0
2022-01-08,Laredo,Producto 18,3.5,33715.92000000001,9633.120000000004,Saturday,0,0,0
2022-01-08,Monterrey,Producto 19,14.0,45084.79500000001,3220.342500000001,Saturday,0,0,0
2022-01-08,Queretaro,Producto 19,3.5,22630.79,6465.9400000000005,Saturday,0,0,0
2022-01-08,Coahuila,Producto 7,3.5,32427.185,9264.91,Saturday,0,0,0
2022-01-08,Monterrey,Producto 7,3.5,15777.685,4507.91,Saturday,0,0,0
2022-01-08,Monterrey,Producto 27,3.5,15927.065,4550.59,Saturday,0,0,0
2022-01-08,Coahuila,Producto 30,3.5,49942.79500000001,14269.370000000004,Saturday,0,0,0
2022-01-08,Monterrey,Producto 30,7.0,60990.965,8712.994999999999,Saturday,0,0,0
2022-01-08,Monterrey,Producto 56,3.5,7493.395,2140.9700000000003,Saturday,0,0,0
2022-01-08,Monterrey,Producto 38,3.5,6740.895,1925.97,Saturday,0,0,0
2022-01-08,Reynosa,Producto 38,3.5,6499.884999999999,1857.11,Saturday,0,0,0
2022-01-08,San Luis,Producto 80,3.5,9201.29,2628.94,Saturday,0,0,0
2022-01-08,Durango,Producto 1,3.5,3800.44,1085.84,Saturday,0,0,0
2022-01-08,Laredo,Producto 1,17.5,22325.45,1275.74,Saturday,0,0,0
2022-01-08,Monterrey,Producto 1,28.0,34334.685,1226.23875,Saturday,0,0,0
2022-01-08,Queretaro,Producto 1,7.0,9154.810000000001,1307.8300000000002,Saturday,0,0,0
2022-01-08,Reynosa,Producto 1,10.5,13611.22,1296.3066666666666,Saturday,0,0,0
2022-01-08,Monterrey,Producto 0,10.5,24038.0,2289.3333333333335,Saturday,0,0,0
2022-01-08,Queretaro,Producto 0,7.0,16345.455,2335.065,Saturday,0,0,0
2022-01-08,San Luis,Producto 0,3.5,7988.295,2282.37,Saturday,0,0,0
2022-01-08,Cadereyta,Producto 5,3.5,10409.77,2974.2200000000003,Saturday,0,0,0
2022-01-08,Monterrey,Producto 5,7.0,22713.46,3244.7799999999997,Saturday,0,0,0
2022-01-08,Monterrey,Producto 40,3.5,15171.135,4334.61,Saturday,0,0,0
2022-01-08,Coahuila,Producto 199,3.5,43976.975,12564.85,Saturday,0,0,0
2022-01-08,Coahuila,Producto 66,3.5,48449.625,13842.75,Saturday,0,0,0
2022-01-08,Monterrey,Producto 105,3.5,19319.685,5519.910000000001,Saturday,0,0,0
2022-01-08,Coahuila,Producto 31,3.5,61341.945,17526.27,Saturday,0,0,0
2022-01-08,Queretaro,Producto 31,3.5,56723.765,16206.789999999999,Saturday,0,0,0
2022-01-08,San Luis,Producto 16,3.5,62460.055,17845.73,Saturday,0,0,0
2022-01-08,San Luis,Producto 8,3.5,70877.345,20250.670000000002,Saturday,0,0,0
2022-01-08,Monterrey,Producto 121,3.5,247978.36,70850.95999999999,Saturday,0,0,0
2022-01-08,Monterrey,Producto 188,7.0,293926.675,41989.525,Saturday,0,0,0
2022-01-08,Reynosa,Producto 183,3.5,30785.72,8795.92,Saturday,0,0,0
2022-01-08,Queretaro,Producto 173,3.5,47760.02,13645.72,Saturday,0,0,0
2022-01-09,Monterrey,Producto 22,3.5,10618.23,3033.7799999999997,Sunday,0,0,0
2022-01-09,Coahuila,Producto 63,3.5,16408.525,4688.150000000001,Sunday,0,0,0
2022-01-09,Queretaro,Producto 63,3.5,17272.15,4934.900000000001,Sunday,0,0,0
2022-01-09,Monterrey,Producto 11,7.0,33993.75,4856.25,Sunday,0,0,0
2022-01-09,Monterrey,Producto 42,3.5,49845.845,14241.67,Sunday,0,0,0
2022-01-09,Coahuila,Producto 9,7.0,59829.91,8547.130000000001,Sunday,0,0,0
2022-01-09,Monterrey,Producto 9,7.0,50303.32999999999,7186.189999999998,Sunday,0,0,0
2022-01-09,Monterrey,Producto 10,3.5,28827.015,8236.289999999999,Sunday,0,0,0
2022-01-09,Queretaro,Producto 10,3.5,35401.625,10114.75,Sunday,0,0,0
2022-01-09,Monterrey,Producto 4,7.0,79647.82,11378.26,Sunday,0,0,0
2022-01-09,Coahuila,Producto 3,3.5,10618.23,3033.7799999999997,Sunday,0,0,0
2022-01-09,Laredo,Producto 3,3.5,12320.0,3520.0,Sunday,0,0,0
2022-01-09,Monterrey,Producto 3,3.5,10924.13,3121.18,Sunday,0,0,0
2022-01-09,Queretaro,Producto 3,3.5,12074.055,3449.73,Sunday,0,0,0
2022-01-09,Monterrey,Producto 2,17.5,69966.96,3998.1120000000005,Sunday,0,0,0
2022-01-09,Queretaro,Producto 2,3.5,14976.815,4279.09,Sunday,0,0,0
2022-01-09,Monterrey,Producto 25,3.5,16688.455,4768.13,Sunday,0,0,0
2022-01-09,Queretaro,Producto 25,3.5,17522.855,5006.53,Sunday,0,0,0
2022-01-09,Monterrey,Producto 18,3.5,34965.98,9990.28,Sunday,0,0,0
2022-01-09,Queretaro,Producto 19,3.5,19509.385,5574.11,Sunday,0,0,0
2022-01-09,Monterrey,Producto 94,3.5,13514.235,3861.21,Sunday,0,0,0
2022-01-09,Monterrey,Producto 7,7.0,52809.925,7544.275000000001,Sunday,0,0,0
2022-01-09,Queretaro,Producto 7,3.5,27725.215,7921.49,Sunday,0,0,0
2022-01-09,Monterrey,Producto 27,3.5,28829.605,8237.03,Sunday,0,0,0
2022-01-09,Queretaro,Producto 27,3.5,30271.115,8648.890000000001,Sunday,0,0,0
2022-01-09,Monterrey,Producto 30,7.0,81335.38,11619.34,Sunday,0,0,0
2022-01-09,Queretaro,Producto 56,3.5,4220.44,1205.84,Sunday,0,0,0
2022-01-09,Coahuila,Producto 1,7.0,8439.480000000001,1205.64,Sunday,0,0,0
2022-01-09,Monterrey,Producto 1,17.5,21076.475,1204.37,Sunday,0,0,0
2022-01-09,Queretaro,Producto 1,14.0,18290.93,1306.4950000000001,Sunday,0,0,0
2022-01-09,San Luis,Producto 1,7.0,8430.59,1204.3700000000001,Sunday,0,0,0
2022-01-09,Coahuila,Producto 0,7.0,15777.685,2253.955,Sunday,0,0,0
2022-01-09,Monterrey,Producto 0,17.5,37919.7,2166.8399999999997,Sunday,0,0,0
2022-01-09,Queretaro,Producto 0,14.0,33202.995,2371.6425000000004,Sunday,0,0,0
2022-01-09,Monterrey,Producto 5,7.0,20938.05,2991.15,Sunday,0,0,0
2022-01-09,Queretaro,Producto 5,7.0,21984.935,3140.7050000000004,Sunday,0,0,0
2022-01-09,Reynosa,Producto 5,3.5,11806.69,3373.34,Sunday,0,0,0
2022-01-09,Queretaro,Producto 96,3.5,75494.825,21569.95,Sunday,0,0,0
2022-01-09,Queretaro,Producto 21,3.5,31329.235,8951.210000000001,Sunday,0,0,0
2022-01-09,Coahuila,Producto 12,3.5,35007.315,10002.09,Sunday,0,0,0
2022-01-09,Monterrey,Producto 12,3.5,35444.605,10127.03,Sunday,0,0,0
2022-01-09,Monterrey,Producto 59,3.5,54778.675,15651.050000000001,Sunday,0,0,0
2022-01-09,Monterrey,Producto 8,3.5,87005.73,24858.78,Sunday,0,0,0
2022-01-10,Coahuila,Producto 22,3.5,13425.37,3835.82,Monday,1,0,0
2022-01-10,Queretaro,Producto 22,3.5,13158.04,3759.44,Monday,1,0,0
2022-01-10,Monterrey,Producto 11,3.5,16996.875,4856.25,Monday,1,0,0
2022-01-10,Queretaro,Producto 11,3.5,18410.28,5260.08,Monday,1,0,0
2022-01-10,Monterrey,Producto 6,3.5,21846.02,6241.72,Monday,1,0,0
2022-01-10,Queretaro,Producto 6,3.5,22938.3,6553.8,Monday,1,0,0
2022-01-10,Queretaro,Producto 32,3.5,25490.185,7282.910000000001,Monday,1,0,0
2022-01-10,Monterrey,Producto 24,3.5,37276.575,10650.449999999999,Monday,1,0,0
2022-01-10,Durango,Producto 44,3.5,34099.73,9742.78,Monday,1,0,0
2022-01-10,Coahuila,Producto 9,3.5,31680.005,9051.43,Monday,1,0,0
2022-01-10,Laredo,Producto 9,3.5,26681.025,7623.150000000001,Monday,1,0,0
2022-01-10,Monterrey,Producto 9,10.5,77389.72499999999,7370.449999999999,Monday,1,0,0
2022-01-10,Queretaro,Producto 9,3.5,28511.98,8146.28,Monday,1,0,0
2022-01-10,Monterrey,Producto 4,14.0,160666.66,11476.19,Monday,1,0,0
2022-01-10,Queretaro,Producto 4,3.5,39195.24,11198.64,Monday,1,0,0
2022-01-10,Reynosa,Producto 4,3.5,41850.165,11957.19,Monday,1,0,0
2022-01-10,San Luis,Producto 4,3.5,35275.73,10078.78,Monday,1,0,0
2022-01-10,Monterrey,Producto 3,7.0,22608.495,3229.785,Monday,1,0,0
2022-01-10,Queretaro,Producto 3,3.5,11470.34,3277.2400000000002,Monday,1,0,0
2022-01-10,Monterrey,Producto 2,14.0,59470.74,4247.91,Monday,1,0,0
2022-01-10,Monterrey,Producto 28,7.0,23635.85,3376.5499999999997,Monday,1,0,0
2022-01-10,Monterrey,Producto 29,3.5,14260.82,4074.52,Monday,1,0,0
2022-01-10,Monterrey,Producto 13,3.5,18814.075,5375.45,Monday,1,0,0
2022-01-10,Monterrey,Producto 18,3.5,28123.06,8035.160000000001,Monday,1,0,0
2022-01-10,Monterrey,Producto 7,3.5,23775.045,6792.87,Monday,1,0,0
2022-01-10,Reynosa,Producto 38,3.5,6499.884999999999,1857.11,Monday,1,0,0
2022-01-10,Monterrey,Producto 108,3.5,19428.01,5550.86,Monday,1,0,0
2022-01-10,Cadereyta,Producto 1,7.0,8448.37,1206.91,Monday,1,0,0
2022-01-10,Coahuila,Producto 1,21.0,27436.395,1306.4950000000001,Monday,1,0,0
2022-01-10,Monterrey,Producto 1,14.0,16861.18,1204.3700000000001,Monday,1,0,0
2022-01-10,Queretaro,Producto 1,24.5,29507.065,1204.37,Monday,1,0,0
2022-01-10,Reynosa,Producto 1,3.5,4527.53,1293.58,Monday,1,0,0
2022-01-10,Monterrey,Producto 0,28.0,61957.7,2212.775,Monday,1,0,0
2022-01-10,Monterrey,Producto 5,10.5,33029.85,3145.7,Monday,1,0,0
2022-01-10,Online,Producto 5,3.5,10469.025,2991.15,Monday,1,0,0
2022-01-10,Queretaro,Producto 21,3.5,26786.48,7653.28,Monday,1,0,0
2022-01-10,Monterrey,Producto 20,3.5,28830.095,8237.17,Monday,1,0,0
2022-01-10,Monterrey,Producto 95,3.5,24014.83,6861.38,Monday,1,0,0
2022-01-10,Reynosa,Producto 12,3.5,37974.965,10849.99,Monday,1,0,0
2022-01-10,Coahuila,Producto 178,3.5,32945.115,9412.89,Monday,1,0,0
2022-01-10,Monterrey,Producto 105,3.5,19319.685,5519.910000000001,Monday,1,0,0
2022-01-10,Coahuila,Producto 33,3.5,94324.545,26949.87,Monday,1,0,0
2022-01-10,Monterrey,Producto 45,3.5,130270.315,37220.090000000004,Monday,1,0,0
2022-01-10,Monterrey,Producto 31,3.5,46569.81,13305.66,Monday,1,0,0
2022-01-10,Queretaro,Producto 16,3.5,62460.055,17845.73,Monday,1,0,0
2022-01-10,Reynosa,Producto 16,3.5,60875.675,17393.05,Monday,1,0,0
2022-01-10,Coahuila,Producto 8,7.0,166621.805,23803.114999999998,Monday,1,0,0
2022-01-10,Queretaro,Producto 189,3.5,5021.240000000001,1434.64,Monday,1,0,0
2022-01-10,Reynosa,Producto 193,3.5,37719.185,10776.91,Monday,1,0,0
2022-01-11,Monterrey,Producto 22,3.5,12531.47,3580.4199999999996,Tuesday,0,0,0
2022-01-11,Queretaro,Producto 22,3.5,16447.55,4699.3,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 11,7.0,35782.845,5111.835,Tuesday,0,0,0
2022-01-11,Coahuila,Producto 6,3.5,21121.555,6034.7300000000005,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 6,3.5,23532.355,6723.53,Tuesday,0,0,0
2022-01-11,San Luis,Producto 41,3.5,38761.31,11074.66,Tuesday,0,0,0
2022-01-11,Queretaro,Producto 44,3.5,38558.1,11016.6,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 15,3.5,22717.94,6490.839999999999,Tuesday,0,0,0
2022-01-11,Cadereyta,Producto 9,3.5,25796.575,7370.45,Tuesday,0,0,0
2022-01-11,San Luis,Producto 9,3.5,27086.395,7738.97,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 10,10.5,91369.845,8701.89,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 4,3.5,37328.79500000001,10665.370000000004,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 3,7.0,21848.26,3121.18,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 86,3.5,11219.32,3205.52,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 2,3.5,13550.46,3871.56,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 23,3.5,20634.775,5895.650000000001,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 28,3.5,12069.19,3448.34,Tuesday,0,0,0
2022-01-11,Coahuila,Producto 29,3.5,19004.265,5429.79,Tuesday,0,0,0
2022-01-11,Coahuila,Producto 49,3.5,19912.34,5689.24,Tuesday,0,0,0
2022-01-11,San Luis,Producto 57,3.5,22304.94,6372.839999999999,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 13,3.5,18814.075,5375.45,Tuesday,0,0,0
2022-01-11,Reynosa,Producto 13,3.5,28226.905,8064.83,Tuesday,0,0,0
2022-01-11,Coahuila,Producto 14,3.5,26996.48,7713.28,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 18,3.5,26906.32,7687.5199999999995,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 19,3.5,22687.525,6482.150000000001,Tuesday,0,0,0
2022-01-11,Cadereyta,Producto 7,3.5,16594.83,4741.38,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 7,3.5,16608.095,4745.17,Tuesday,0,0,0
2022-01-11,Queretaro,Producto 7,3.5,27725.215,7921.49,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 34,3.5,6749.575,1928.45,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 46,3.5,31250.73,8928.78,Tuesday,0,0,0
2022-01-11,San Luis,Producto 69,3.5,46211.9,13203.4,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 35,3.5,11643.52,3326.7200000000003,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 39,3.5,15656.48,4473.28,Tuesday,0,0,0
2022-01-11,Reynosa,Producto 48,3.5,14356.475,4101.85,Tuesday,0,0,0
2022-01-11,Online,Producto 90,3.5,19428.01,5550.86,Tuesday,0,0,0
2022-01-11,Coahuila,Producto 1,3.5,4215.295,1204.3700000000001,Tuesday,0,0,0
2022-01-11,Laredo,Producto 1,3.5,4537.085,1296.31,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 1,38.5,46372.69,1204.4854545454546,Tuesday,0,0,0
2022-01-11,Queretaro,Producto 1,7.0,8430.59,1204.3700000000001,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 0,21.0,43098.755,2052.3216666666667,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 5,10.5,33121.305,3154.41,Tuesday,0,0,0
2022-01-11,Queretaro,Producto 5,3.5,11571.0,3306.0,Tuesday,0,0,0
2022-01-11,Queretaro,Producto 40,3.5,15929.69,4551.34,Tuesday,0,0,0
2022-01-11,Online,Producto 37,3.5,19720.645,5634.47,Tuesday,0,0,0
2022-01-11,Cadereyta,Producto 21,3.5,25510.94,7288.839999999999,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 21,3.5,24235.4,6924.400000000001,Tuesday,0,0,0
2022-01-11,Coahuila,Producto 200,3.5,52048.675,14871.050000000001,Tuesday,0,0,0
2022-01-11,San Luis,Producto 62,3.5,134251.18,38357.479999999996,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 60,3.5,11894.4,3398.4,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 72,3.5,30346.855,8670.53,Tuesday,0,0,0
2022-01-11,San Luis,Producto 54,3.5,73465.7,20990.2,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 119,3.5,54868.52,15676.72,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 116,3.5,64052.41499999999,18300.69,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 98,3.5,59482.78000000001,16995.080000000005,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 16,7.0,110765.27,15823.61,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 8,3.5,53641.105,15326.03,Tuesday,0,0,0
2022-01-11,Monterrey,Producto 153,3.5,196967.82,56276.520000000004,Tuesday,0,0,0
2022-01-11,Queretaro,Producto 169,7.0,49122.36,7017.4800000000005,Tuesday,0,0,0
2022-01-12,Monterrey,Producto 15,3.5,19423.845,5549.67,Wednesday,0,0,0
2022-01-12,Laredo,Producto 9,3.5,34026.685,9721.91,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 9,3.5,27086.395,7738.97,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 4,3.5,43659.42000000001,12474.120000000004,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 4,3.5,39195.24,11198.64,Wednesday,0,0,0
2022-01-12,Coahuila,Producto 3,3.5,11546.395,3298.9700000000003,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 3,7.0,21302.05,3043.15,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 3,3.5,12074.055,3449.73,Wednesday,0,0,0
2022-01-12,San Luis,Producto 3,7.0,22940.68,3277.2400000000002,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 86,3.5,11219.32,3205.52,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 2,3.5,17516.73,5004.78,Wednesday,0,0,0
2022-01-12,Reynosa,Producto 2,3.5,16140.39,4611.54,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 25,3.5,16688.455,4768.13,Wednesday,0,0,0
2022-01-12,Laredo,Producto 23,3.5,23271.395,6648.97,Wednesday,0,0,0
2022-01-12,Coahuila,Producto 26,7.0,39509.925,5644.275000000001,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 26,3.5,14477.575,4136.45,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 13,3.5,20329.645,5808.47,Wednesday,0,0,0
2022-01-12,Coahuila,Producto 18,3.5,28251.65,8071.900000000001,Wednesday,0,0,0
2022-01-12,Coahuila,Producto 7,3.5,26174.995,7478.57,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 7,7.0,41393.8,5913.400000000001,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 7,3.5,27725.215,7921.49,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 27,7.0,45548.65,6506.95,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 30,3.5,40667.69,11619.34,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 71,3.5,7584.43,2166.98,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 223,3.5,37478.385,10708.11,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 251,3.5,47877.445,13679.27,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 1,80.5,97151.495,1206.8508695652174,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 1,31.5,39367.405,1249.7588888888888,Wednesday,0,0,0
2022-01-12,San Luis,Producto 1,7.0,8439.480000000001,1205.64,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 17,3.5,7888.860000000001,2253.96,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 0,10.5,22751.82,2166.84,Wednesday,0,0,0
2022-01-12,San Luis,Producto 0,3.5,7963.129999999999,2275.18,Wednesday,0,0,0
2022-01-12,Coahuila,Producto 5,3.5,12072.41,3449.2599999999998,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 5,7.0,20938.05,2991.15,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 5,3.5,10992.45,3140.7000000000003,Wednesday,0,0,0
2022-01-12,San Luis,Producto 5,3.5,10992.45,3140.7000000000003,Wednesday,0,0,0
2022-01-12,Coahuila,Producto 40,3.5,15991.745,4569.070000000001,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 40,3.5,15171.135,4334.61,Wednesday,0,0,0
2022-01-12,Coahuila,Producto 21,3.5,28196.315,8056.089999999999,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 21,3.5,28196.315,8056.089999999999,Wednesday,0,0,0
2022-01-12,Coahuila,Producto 20,3.5,30271.605,8649.03,Wednesday,0,0,0
2022-01-12,Coahuila,Producto 12,3.5,37416.645,10690.47,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 12,3.5,33672.38,9620.679999999998,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 43,3.5,33463.465,9560.99,Wednesday,0,0,0
2022-01-12,San Luis,Producto 43,3.5,28443.94,8126.839999999999,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 79,3.5,65924.005,18835.43,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 31,3.5,56723.765,16206.789999999999,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 8,7.0,141754.69,20250.670000000002,Wednesday,0,0,0
2022-01-12,San Luis,Producto 92,3.5,246000.335,70285.81,Wednesday,0,0,0
2022-01-12,Monterrey,Producto 177,3.5,135464.35,38704.1,Wednesday,0,0,0
2022-01-12,Queretaro,Producto 67,3.5,49150.36,14042.960000000001,Wednesday,0,0,0
2022-01-13,Laredo,Producto 11,3.5,18796.82,5370.5199999999995,Thursday,0,0,0
2022-01-13,Monterrey,Producto 6,10.5,61332.32,5841.173333333333,Thursday,0,0,0
2022-01-13,Monterrey,Producto 24,3.5,31871.49,9106.140000000001,Thursday,0,0,0
2022-01-13,Queretaro,Producto 75,7.0,47737.935,6819.705,Thursday,0,0,0
2022-01-13,Laredo,Producto 41,3.5,35595.805,10170.23,Thursday,0,0,0
2022-01-13,Monterrey,Producto 41,3.5,33223.96,9492.56,Thursday,0,0,0
2022-01-13,Laredo,Producto 44,3.5,41414.275,11832.65,Thursday,0,0,0
2022-01-13,Coahuila,Producto 9,3.5,27086.395,7738.97,Thursday,0,0,0
2022-01-13,Monterrey,Producto 9,3.5,25796.575,7370.45,Thursday,0,0,0
2022-01-13,Monterrey,Producto 10,10.5,91369.845,8701.89,Thursday,0,0,0
2022-01-13,San Luis,Producto 10,3.5,30268.385,8648.109999999999,Thursday,0,0,0
2022-01-13,Monterrey,Producto 4,7.0,73380.545,10482.935,Thursday,0,0,0
2022-01-13,San Luis,Producto 4,3.5,39195.24,11198.64,Thursday,0,0,0
2022-01-13,Coahuila,Producto 3,3.5,11470.34,3277.2400000000002,Thursday,0,0,0
2022-01-13,Monterrey,Producto 3,10.5,34625.04500000001,3297.6233333333344,Thursday,0,0,0
2022-01-13,Queretaro,Producto 3,10.5,36356.285,3462.5033333333336,Thursday,0,0,0
2022-01-13,Coahuila,Producto 2,3.5,15085.595,4310.17,Thursday,0,0,0
2022-01-13,Laredo,Producto 2,3.5,16932.825,4837.95,Thursday,0,0,0
2022-01-13,Monterrey,Producto 2,21.0,84322.66500000001,4015.3650000000002,Thursday,0,0,0
2022-01-13,Monterrey,Producto 29,3.5,15474.935,4421.41,Thursday,0,0,0
2022-01-13,Monterrey,Producto 49,3.5,16997.925,4856.55,Thursday,0,0,0
2022-01-13,San Luis,Producto 26,3.5,16890.475,4825.849999999999,Thursday,0,0,0
2022-01-13,Monterrey,Producto 7,7.0,39542.16,5648.88,Thursday,0,0,0
2022-01-13,San Luis,Producto 27,3.5,31864.315,9104.09,Thursday,0,0,0
2022-01-13,Monterrey,Producto 80,3.5,7491.82,2140.52,Thursday,0,0,0
2022-01-13,Monterrey,Producto 69,3.5,39610.2,11317.199999999999,Thursday,0,0,0
2022-01-13,Monterrey,Producto 108,3.5,19428.01,5550.86,Thursday,0,0,0
2022-01-13,Cadereyta,Producto 1,7.0,8448.335,1206.905,Thursday,0,0,0
2022-01-13,Coahuila,Producto 1,7.0,9185.4,1312.2,Thursday,0,0,0
2022-01-13,Laredo,Producto 1,7.0,9055.06,1293.58,Thursday,0,0,0
2022-01-13,Monterrey,Producto 1,59.5,71732.98999999999,1205.5964705882352,Thursday,0,0,0
2022-01-13,Online,Producto 1,3.5,4215.295,1204.3700000000001,Thursday,0,0,0
2022-01-13,Queretaro,Producto 1,14.0,18290.93,1306.4950000000001,Thursday,0,0,0
2022-01-13,San Luis,Producto 1,17.5,21098.665,1205.6380000000001,Thursday,0,0,0
2022-01-13,Coahuila,Producto 17,17.5,37717.68,2155.296,Thursday,0,0,0
2022-01-13,Coahuila,Producto 0,3.5,7995.855,2284.5299999999997,Thursday,0,0,0
2022-01-13,Laredo,Producto 0,3.5,8552.985,2443.71,Thursday,0,0,0
2022-01-13,Monterrey,Producto 0,42.0,89889.65999999999,2140.2299999999996,Thursday,0,0,0
2022-01-13,Queretaro,Producto 0,10.5,23889.39,2275.18,Thursday,0,0,0
2022-01-13,Coahuila,Producto 5,3.5,8663.480000000001,2475.28,Thursday,0,0,0
2022-01-13,Monterrey,Producto 5,10.5,30432.395,2898.3233333333333,Thursday,0,0,0
2022-01-13,Queretaro,Producto 5,3.5,11571.0,3306.0,Thursday,0,0,0
2022-01-13,Monterrey,Producto 96,3.5,82359.48,23531.28,Thursday,0,0,0
2022-01-13,Monterrey,Producto 20,3.5,28830.095,8237.17,Thursday,0,0,0
2022-01-13,Monterrey,Producto 95,3.5,24014.83,6861.38,Thursday,0,0,0
2022-01-13,Monterrey,Producto 12,10.5,102606.98,9772.093333333332,Thursday,0,0,0
2022-01-13,Monterrey,Producto 119,3.5,54868.52,15676.72,Thursday,0,0,0
2022-01-13,Monterrey,Producto 103,3.5,54602.52,15600.72,Thursday,0,0,0
2022-01-13,Monterrey,Producto 174,3.5,36415.645,10404.47,Thursday,0,0,0
2022-01-13,Monterrey,Producto 16,10.5,160047.685,15242.636666666667,Thursday,0,0,0
2022-01-14,Monterrey,Producto 22,7.0,21721.105,3103.015,Friday,0,0,0
2022-01-14,Reynosa,Producto 22,3.5,16529.485,4722.71,Friday,0,0,0
2022-01-14,Monterrey,Producto 11,24.5,101659.495,4149.367142857142,Friday,0,0,0
